UniprotID,TCDBID,Substrates,Column1,Column2,Column3
A5FB62,9.B.122.1.3,Unknown ,,,
D1NQT2,9.B.122.1.4,Unknown ,,,
Q82QI0,9.B.122.2.1,Unknown ,,,
O60478,9.B.123.1.1,Unknown ,,,
F6ULR8,9.B.123.1.2,Unknown ,,,
Q54VM6,9.B.123.2.1,Unknown ,,,
B8B6I6,9.B.123.2.2,Unknown ,,,
C4M797,9.B.123.3.1,Unknown ,,,
P64592,9.B.124.1.1,Unknown ,,,
P64591,9.B.124.1.2,Unknown ,,,
H0KI06,9.B.124.1.3,Unknown ,,,
G2GUD4,9.B.124.1.4,Unknown ,,,
I3TME4,9.B.124.1.5,Unknown ,,,
D1BTK6,9.B.124.1.6,Unknown ,,,
G8UJK3,9.B.124.1.7,Unknown ,,,
H3MNZ0,9.B.124.1.8,Unknown ,,,
C7T8Y9,9.B.124.1.9,Unknown ,,,
F4QRL0,9.B.124.2.1,Unknown ,,,
B7MI53,9.B.124.2.2,Unknown ,,,
V4PBP8,9.B.124.2.3,Unknown ,,,
P0AE14,9.B.125.1.1,Unknown ,,,
Q1LK71,9.B.125.1.2,Unknown ,,,
P37630,9.B.125.1.2,Unknown ,,,
E3GWE8,9.B.125.2.1,Unknown ,,,
Q8PVB2,9.B.125.2.2,Unknown ,,,
I3AVH2,9.B.126.1.2,Unknown ,,,
T5KJT2,9.B.126.1.3,Unknown ,,,
E4WKH2,9.B.126.1.4,Unknown ,,,
E4N6G8,9.B.126.1.5,Unknown ,,,
P0A8K8,9.B.126.2.1,Unknown ,,,
Q7P7W4,9.B.126.2.2,Unknown ,,,
Q8F2V5,9.B.126.2.3,Unknown ,,,
Q0APL7,9.B.126.2.4,Unknown ,,,
D0DT64,9.B.126.2.5,Unknown ,,,
B8HSD7,9.B.126.2.6,Unknown ,,,
R5HFF1,9.B.126.2.7,Unknown ,,,
Q72HC9,9.B.126.2.8,Unknown ,,,
P76538,9.B.127.1.1,Unknown ,,,
I1DTK3,9.B.127.2.1,Unknown ,,,
D7DZ35,9.B.128.2.1,Unknown ,,,
q15049,9.B.129.1.1,Unknown ,,,
D7W2N6,9.B.129.1.2,Unknown ,,,
I3IWU8,9.B.130.1.2,Unknown ,,,
C0PU22,9.B.130.1.3,Unknown ,,,
P08247,9.B.130.1.4,Unknown ,,,
C1L5K7,9.B.130.1.5,Unknown ,,,
Q98SD9,9.B.130.1.6,Unknown ,,,
B3RX02,9.B.130.2.1,Unknown ,,,
B3RPX1,9.B.130.2.2,Unknown ,,,
U6J488,9.B.130.2.3,Unknown ,,,
M7B5M6,9.B.130.2.4,Unknown ,,,
O55100,9.B.130.2.5,Unknown ,,,
P25618,9.B.131.1.1,Unknown ,,,
Q9UHJ9,9.B.131.1.2,Unknown ,,,
Q22141,9.B.131.1.3,Unknown ,,,
Q7K0P4,9.B.132.1.1,Unknown ,,,
E7KKW7,9.B.132.1.2,Unknown ,,,
D7BCR1,9.B.133.2.1,Unknown ,,,
E4UA69,9.B.133.2.2,Unknown ,,,
Q8IY95,9.B.134.1.1,Unknown ,,,
I1L1Q2,9.B.134.2.1,Unknown ,,,
P53039,9.B.135.1.1,Unknown ,,,
O64614,9.B.135.1.2,Unknown ,,,
Q86GS2,9.B.135.1.3,Unknown ,,,
Q9GZM5,9.B.135.2.1,Unknown ,,,
Q60EM1,9.B.135.2.2,Unknown ,,,
Q9Y548,9.B.135.2.3,Unknown ,,,
P0AF54,9.B.136.1.1,Unknown ,,,
D4G310,9.B.136.2.1,Unknown ,,,
Q7UJJ3,9.B.136.3.1,Unknown ,,,
A8A9N6,9.B.136.4.1,Unknown ,,,
P0A5I8,9.B.138.1.1,Unknown ,,,
P65306,9.B.138.1.2,Unknown ,,,
Q00500,9.B.14.1.1,Unknown ,,,
Q8F8J8,9.B.14.1.10,Unknown ,,,
Q950Z9,9.B.14.1.11,Unknown ,,,
Q5AG49,9.B.14.1.12,Unknown ,,,
O86861,9.B.14.1.13,Unknown ,,,
A9BJJ0,9.B.14.1.14,Unknown ,,,
P45403,9.B.14.1.2,Unknown ,,,
P33927,9.B.14.1.3,Unknown ,,,
Q9ZZP7,9.B.14.1.4,Unknown ,,,
Q5V2F3,9.B.14.1.5,Unknown ,,,
P93286,9.B.14.1.6,Unknown ,,,
Q9I3N2,9.B.14.1.7,Unknown ,,,
Q33559,9.B.14.1.8,Unknown ,,,
E6RUK5,9.B.14.1.9,Unknown ,,,
Q7VHG9,9.B.14.3.1,Unknown ,,,
Q7VCA3,9.B.14.3.2,Unknown ,,,
P48269,9.B.14.3.3,Unknown ,,,
B8ZT62,9.B.14.3.4,Unknown ,,,
A6V120,9.B.14.3.5,Unknown ,,,
D5U6M8,9.B.14.4.1,Unknown ,,,
D8ID32,9.B.14.4.2,Unknown ,,,
Q6MSZ2,9.B.14.4.3,Unknown ,,,
C1EY99,9.B.14.5.1,Unknown ,,,
R8RBU8,9.B.14.5.2,Unknown ,,,
Q9K4J8,9.B.140.1.1,Unknown ,,,
Q3KCP1,9.B.140.1.2,Unknown ,,,
Q9X9U1,9.B.141.1.1,Unknown ,,,
H3P2R4,9.B.141.1.2,Unknown ,,,
C7TAQ3,9.B.141.1.3,Unknown ,,,
Q9UZC2,9.B.142.1.1,Unknown ,,,
D3S2C5,9.B.142.1.2,Unknown ,,,
C8NRH5,9.B.142.10.1,Unknown ,,,
B9L0P9,9.B.142.10.3,Unknown ,,,
E8V5L2,9.B.142.10.4,Unknown ,,,
O87771,9.B.142.11.1,Unknown ,,,
D8HPP7,9.B.142.11.2,Unknown ,,,
K2RTD9,9.B.142.11.3,Unknown ,,,
G2LJT4,9.B.142.11.4,Unknown ,,,
R4TKC5,9.B.142.11.5,Unknown ,,,
H2GL07,9.B.142.11.6,Unknown ,,,
Q6MHC3,9.B.142.12.1,Unknown ,,,
C6NTX4,9.B.142.2.1,Unknown ,,,
Q1llf9,9.B.142.2.10,Unknown ,,,
G8LJX5,9.B.142.2.2,Unknown ,,,
G0LCP3,9.B.142.2.3,Unknown ,,,
D3DIW3,9.B.142.2.4,Unknown ,,,
K6W5C2,9.B.142.2.5,Unknown ,,,
H8KSM2,9.B.142.2.6,Unknown ,,,
A7JBB4,9.B.142.2.7,Unknown ,,,
C6A142,9.B.142.3.1,Unknown ,,,
P73520,9.B.142.3.10,Unknown ,,,
O58981,9.B.142.3.2,Unknown ,,,
B3S136,9.B.142.3.3,Unknown ,,,
B4DJ24,9.B.142.3.4,Unknown ,,,
G9P430,9.B.142.3.5,Unknown ,,,
A4FWA0,9.B.142.3.6,Unknown ,,,
B2TJM5,9.B.142.3.7,Unknown ,,,
C5NXQ6,9.B.142.3.8,Unknown ,,,
O86154,9.B.142.3.9,Unknown ,,,
D7DWK6,9.B.142.4.1,Unknown ,,,
B5VXH7,9.B.142.4.2,Unknown ,,,
Q8F4R2,9.B.142.4.3,Unknown ,,,
A0YQV7,9.B.142.4.4,Unknown ,,,
A7IB54,9.B.142.4.5,Unknown ,,,
B8FE08,9.B.142.4.6,Unknown ,,,
K9VDK3,9.B.142.4.7,Unknown ,,,
A0LKF9,9.B.142.4.8,Unknown ,,,
S0F067,9.B.142.4.9,Unknown ,,,
I1WBQ5,9.B.142.5.1,Unknown ,,,
E8V4M4,9.B.142.6.1,Unknown ,,,
D5XCZ0,9.B.142.6.2,Unknown ,,,
Q13AS7,9.B.142.7.1,Unknown ,,,
H2CB90,9.B.142.8.1,Unknown ,,,
Q7UKY8,9.B.142.9.1,Unknown ,,,
G2LIV1,9.B.142.9.2,Unknown ,,,
A3DDT1,9.B.142.9.3,Unknown ,,,
D5WWJ1,9.B.142.9.4,Unknown ,,,
E8X4B9,9.B.142.9.5,Unknown ,,,
O58474,9.B.142.9.6,Unknown ,,,
G7HRD4,9.B.143.1.1,Unknown ,,,
D4XPL7,9.B.143.1.2,Unknown ,,,
Q9A179,9.B.143.2.1,Unknown ,,,
D4JAJ1,9.B.143.2.2,Unknown ,,,
Q8PUP5,9.B.143.2.3,Unknown ,,,
J4W8X3,9.B.143.3.1,Unknown ,,,
913616792,9.B.143.3.2,Unknown ,,,
657066864,9.B.143.3.3,Unknown ,,,
T2KLL7,9.B.143.3.4,Unknown ,,,
921301556,9.B.143.3.5,Unknown ,,,
657066955,9.B.143.3.6,Unknown ,,,
R1E207,9.B.143.3.7,Unknown ,,,
O34343,9.B.143.4.1,Unknown ,,,
I3WI33,9.B.143.4.2,Unknown ,,,
D8HUV6,9.B.143.4.3,Unknown ,,,
X0QAZ8,9.B.143.4.4,Unknown ,,,
916527519,9.B.143.4.5,Unknown ,,,
908649324,9.B.143.4.6,Unknown ,,,
373567223,9.B.143.4.7,Unknown ,,,
G7XY82,9.B.143.5.1,Unknown ,,,
Q55SH5,9.B.143.5.2,Unknown ,,,
Q4WVR6,9.B.143.5.3,Unknown ,,,
Q7UKM0,9.B.144.1.1,Unknown ,,,
I0I171,9.B.144.1.2,Unknown ,,,
Q74FH3,9.B.144.1.3,Unknown ,,,
L1NJ33,9.B.144.1.4,Unknown ,,,
A4VYG6,9.B.144.1.5,Unknown ,,,
Q46B94,9.B.144.2.1,Unknown ,,,
B8FDJ9,9.B.144.2.2,Unknown ,,,
Q7UVM4,9.B.145.1.1,Unknown ,,,
A6DJZ4,9.B.145.1.2,Unknown ,,,
J3JHP8,9.B.145.1.3,Unknown ,,,
C1B4G9,9.B.145.1.4,Unknown ,,,
G0G9H5,9.B.145.1.5,Unknown ,,,
H0R417,9.B.145.1.6,Unknown ,,,
Q7UQ81,9.B.146.1.1,Unknown ,,,
G2HLY8,9.B.146.1.2,Unknown ,,,
Q8F4J3,9.B.146.1.3,Unknown ,,,
R6S968,9.B.146.1.4,Unknown ,,,
M2X0J8,9.B.146.1.5,Unknown ,,,
P0A6W3,9.B.146.1.6,Unknown ,,,
P0AC78,9.B.146.1.7,Unknown ,,,
Q7UER8,9.B.147.1.1,Unknown ,,,
F8CBJ3,9.B.147.1.2,Unknown ,,,
D4G175,9.B.147.1.3,Unknown ,,,
G2Z718,9.B.147.1.4,Unknown ,,,
Q09CH6,9.B.147.1.5,Unknown ,,,
Q989B9,9.B.147.1.6,Unknown ,,,
K0VHI2,9.B.147.1.7,Unknown ,,,
Q1INJ4,9.B.147.1.8,Unknown ,,,
Q7UNA5,9.B.147.2.1,Unknown ,,,
G0PZK7,9.B.148.1.1,Unknown ,,,
A0LTS0,9.B.148.1.10,Unknown ,,,
Q9S2T0,9.B.148.1.11,Unknown ,,,
Q0RNM3,9.B.148.1.12,Unknown ,,,
I4BJ34,9.B.148.1.2,Unknown ,,,
D6FTB2,9.B.148.1.3,Unknown ,,,
K0K9C7,9.B.148.1.4,Unknown ,,,
C8XBZ9,9.B.148.1.5,Unknown ,,,
D2SA34,9.B.148.1.6,Unknown ,,,
M1P851,9.B.148.1.7,Unknown ,,,
R4M6W3,9.B.148.1.8,Unknown ,,,
D6YA04,9.B.148.1.9,Unknown ,,,
Q7UY28,9.B.148.2.1,Unknown ,,,
L1MA46,9.B.148.3.1,Unknown ,,,
H5XK63,9.B.148.3.2,Unknown ,,,
K9AVH6,9.B.148.3.3,Unknown ,,,
B1W2Z9,9.B.149.1.1,Unknown ,,,
Q97BX9,9.B.149.1.10,Unknown ,,,
Q6MLN2,9.B.149.1.11,Unknown ,,,
F2AL16,9.B.149.1.4,Unknown ,,,
Q3AQR0,9.B.149.1.5,Unknown ,,,
F8D414,9.B.149.1.6,Unknown ,,,
C5KRH7,9.B.149.1.7,Unknown ,,,
O27067,9.B.149.1.8,Unknown ,,,
O58089,9.B.149.1.9,Unknown ,,,
P0AAW6,9.B.15.1.1,Unknown ,,,
U3U8B0,9.B.15.1.2,Unknown ,,,
V7IYE1,9.B.15.2.1,Unknown ,,,
D2S9V8,9.B.15.2.10,Unknown ,,,
Q6MHC6,9.B.15.2.11,Unknown ,,,
Q9Z550,9.B.15.2.2,Unknown ,,,
X6JIS1,9.B.15.2.3,Unknown ,,,
B1ZET3,9.B.15.2.4,Unknown ,,,
F4FBR5,9.B.15.2.5,Unknown ,,,
I0YP29,9.B.15.2.6,Unknown ,,,
D1AA09,9.B.15.2.7,Unknown ,,,
R4LLN5,9.B.15.2.8,Unknown ,,,
Q138B7,9.B.15.2.9,Unknown ,,,
Q9HU33,9.B.150.1.1,Unknown ,,,
Q72IY6,9.B.150.1.2,Unknown ,,,
A2BTW4,9.B.150.1.3,Unknown ,,,
Q6MK65,9.B.150.1.4,Unknown ,,,
F4B7R3,9.B.151.1.1,Unknown ,,,
Q9HKB9,9.B.151.1.2,Unknown ,,,
Q67MH8,9.B.151.1.3,Unknown ,,,
Q72HK8,9.B.151.2.1,Unknown ,,,
E8MZU2,9.B.151.2.2,Unknown ,,,
D6TEA1,9.B.151.2.3,Unknown ,,,
Q7UYW0,9.B.153.1.1,Unknown ,,,
Q21NC5,9.B.153.1.2,Unknown ,,,
G9W9J5,9.B.153.2.1,Unknown ,,,
B9M1J6,9.B.153.2.2,Unknown ,,,
D4H2F5,9.B.153.2.3,Unknown ,,,
Q1D4J4,9.B.153.3.1,Unknown ,,,
S4XU18,9.B.153.3.14,Unknown ,,,
A9A4W9,9.B.153.3.2,Unknown ,,,
Q1D1X6,9.B.153.3.3,Unknown ,,,
A9GNN3,9.B.153.3.4,Unknown ,,,
B3QPN0,9.B.153.3.5,Unknown ,,,
A4G3R9,9.B.153.3.6,Unknown ,,,
F7ZLS9,9.B.155.1.2,Unknown ,,,
I3YCX9,9.B.155.1.4,Unknown ,,,
C4XQZ3,9.B.155.2.1,Unknown ,,,
B1ZNG4,9.B.155.2.10,Unknown ,,,
L7W6Z8,9.B.155.2.11,Unknown ,,,
H8MSG0,9.B.155.2.12,Unknown ,,,
C6VTN3,9.B.155.2.13,Unknown ,,,
F0SJ15,9.B.155.2.14,Unknown ,,,
A9GQ22,9.B.155.2.15,Unknown ,,,
K4I908,9.B.155.2.16,Unknown ,,,
A5FJA9,9.B.155.2.17,Unknown ,,,
G2PR68,9.B.155.2.18,Unknown ,,,
C7PT00,9.B.155.2.2,Unknown ,,,
E4RZN5,9.B.155.2.3,Unknown ,,,
I1YS91,9.B.155.2.4,Unknown ,,,
C6W2E2,9.B.155.2.5,Unknown ,,,
A3U4T9,9.B.155.2.6,Unknown ,,,
H1H7C5,9.B.155.2.7,Unknown ,,,
C6BSK3,9.B.155.2.8,Unknown ,,,
C8X5I4,9.B.155.2.9,Unknown ,,,
E1QD78,9.B.155.3.1,Unknown ,,,
I0IHM7,9.B.155.3.2,Unknown ,,,
E1X3I8,9.B.155.3.3,Unknown ,,,
K7YNF2,9.B.155.3.4,Unknown ,,,
D2R4G2,9.B.155.3.5,Unknown ,,,
C8UN36,9.B.156.1.1,Unknown ,,,
B2A7R4,9.B.156.1.2,Unknown ,,,
G2S0R1,9.B.156.1.3,Unknown ,,,
F4GJ76,9.B.156.1.4,Unknown ,,,
C9RAK9,9.B.156.1.5,Unknown ,,,
Q58290,9.B.156.2.2,Unknown ,,,
I6ZUE8,9.B.156.3.1,Unknown ,,,
L0U954,9.B.159.1.1,Unknown ,,,
Q9Z8W9,9.B.159.10.1,Unknown ,,,
Q821Z2,9.B.159.11.1,Unknown ,,,
Q3KKM8,9.B.159.12.1,Unknown ,,,
M5D956,9.B.159.2.1,Unknown ,,,
O84225,9.B.159.2.2,Unknown ,,,
Q9PKG6,9.B.159.2.3,Unknown ,,,
D6YKC0,9.B.159.3.1,Unknown ,,,
Q5L6G1,9.B.159.4.1,Unknown ,,,
U3NVA0,9.B.159.4.2,Unknown ,,,
Q9PKG9,9.B.159.5.1,Unknown ,,,
Q9EU59,9.B.159.5.2,Unknown ,,,
Q45SI0,9.B.159.6.1,Unknown ,,,
Q5L5X9,9.B.159.6.2,Unknown ,,,
Q7VQ68,9.B.159.6.3,Unknown ,,,
Q9Z6K5,9.B.159.6.4,Unknown ,,,
Q9JSK9,9.B.159.6.5,Unknown ,,,
Q9Z8V9,9.B.159.6.6,Unknown ,,,
Q887X9,9.B.159.6.7,Unknown ,,,
Q821Z1,9.B.159.7.1,Unknown ,,,
Q5L582,9.B.159.7.2,Unknown ,,,
Q50FQ3,9.B.159.8.1,Unknown ,,,
Q255Q0,9.B.159.9.1,Unknown ,,,
Q821Y5,9.B.159.9.2,Unknown ,,,
Q821Y4,9.B.159.9.3,Unknown ,,,
Q255P9,9.B.159.9.4,Unknown ,,,
A8ESJ6,9.B.160.1.1,Unknown ,,,
B2GH49,9.B.160.1.10,Unknown ,,,
F5YII1,9.B.160.1.11,Unknown ,,,
B8D296,9.B.160.1.12,Unknown ,,,
D5EE66,9.B.160.1.13,Unknown ,,,
A4TZ39,9.B.160.1.14,Unknown ,,,
Q1MQG2,9.B.160.1.15,Unknown ,,,
P08550,9.B.160.1.16,Unknown ,,,
A7ZFA1,9.B.160.1.2,Unknown ,,,
Q1CUX7,9.B.160.1.3,Unknown ,,,
C6WVE5,9.B.160.1.4,Unknown ,,,
F0JDF9,9.B.160.1.5,Unknown ,,,
D5BDU3,9.B.160.1.6,Unknown ,,,
E8X5B7,9.B.160.1.7,Unknown ,,,
Q6LNU9,9.B.160.1.8,Unknown ,,,
A9B095,9.B.160.1.9,Unknown ,,,
E1THQ6,9.B.164.1.3,Unknown ,,,
Q94AL8,9.B.166.1.1,Unknown ,,,
Q74F19,9.B.167.1.1,Unknown ,,,
F8E5F4,9.B.167.1.2,Unknown ,,,
A3UXB5,9.B.167.1.3,Unknown ,,,
E4TA89,9.B.168.1.1,Unknown ,,,
Q8AA74,9.B.168.1.2,Unknown ,,,
D2QPR7,9.B.168.1.3,Unknown ,,,
P42107,9.B.169.1.1,Unknown ,,,
Q47PP1,9.B.169.1.10,Unknown ,,,
D2B262,9.B.169.1.11,Unknown ,,,
V5FN92,9.B.169.1.12,Unknown ,,,
P25747,9.B.169.1.2,Unknown ,,,
F4H5M4,9.B.169.1.3,Unknown ,,,
D1BJZ7,9.B.169.1.4,Unknown ,,,
K4ICP7,9.B.169.1.5,Unknown ,,,
H6NEJ2,9.B.169.1.6,Unknown ,,,
E8V4X8,9.B.169.1.7,Unknown ,,,
M0L9A7,9.B.169.1.8,Unknown ,,,
K0FB79,9.B.169.1.9,Unknown ,,,
Q8TNU4,9.B.169.2.1,Unknown ,,,
A6VIS8,9.B.169.2.2,Unknown ,,,
I0APE8,9.B.169.2.3,Unknown ,,,
G0L6Y4,9.B.169.2.5,Unknown ,,,
918680049,9.B.169.3.1,Unknown ,,,
O95292,9.B.17.1.1,Unknown ,,,
A5F1Y0,9.B.170.1.1,Unknown ,,,
Q6MR39,9.B.170.1.2,Unknown ,,,
E1RCI4,9.B.170.1.3,Unknown ,,,
A5G9S9,9.B.170.1.4,Unknown ,,,
B8FE87,9.B.170.1.5,Unknown ,,,
B8FMP7,9.B.170.1.6,Unknown ,,,
Q1IUU0,9.B.170.1.7,Unknown ,,,
Q11Y85,9.B.171.1.1,Unknown ,,,
Q64QT4,9.B.171.1.2,Unknown ,,,
C6Y1A5,9.B.171.1.3,Unknown ,,,
J9R803,9.B.171.1.4,Unknown ,,,
L7WEB0,9.B.172.1.1,Unknown ,,,
E4TDD6,9.B.172.1.2,Unknown ,,,
Q11X00,9.B.172.1.3,Unknown ,,,
H6L3M2,9.B.172.1.4,Unknown ,,,
Q11WV5,9.B.172.1.5,Unknown ,,,
Q9H2A7,9.B.173.1.1,Unknown ,,,
K9IWZ3,9.B.173.1.2,Unknown ,,,
UPI000441CC62,9.B.173.1.3,Unknown ,,,
O35002,9.B.174.1.1,Unknown ,,,
P23865,9.B.174.1.2,Unknown ,,,
Q2IEW4,9.B.175.1.1,Unknown ,,,
A2CDJ1,9.B.175.1.2,Unknown ,,,
V5SJJ8,9.B.175.1.3,Unknown ,,,
A4T5F4,9.B.175.1.4,Unknown ,,,
K9XRZ6,9.B.175.1.5,Unknown ,,,
A3XMH6,9.B.176.1.1,Unknown ,,,
J9Y628,9.B.176.1.2,Unknown ,,,
T1VWX9,9.B.176.1.3,Unknown ,,,
I3ZIU8,9.B.176.1.4,Unknown ,,,
A6URJ2,9.B.176.2.1,Unknown ,,,
Q12VB2,9.B.176.2.2,Unknown ,,,
Q581S0,9.B.177.1.1,Unknown ,,,
S9VAZ9,9.B.177.1.2,Unknown ,,,
Q12106,9.B.178.1.1,Unknown ,,,
A1CC48,9.B.178.1.2,Unknown ,,,
G3XTF1,9.B.178.1.3,Unknown ,,,
M7U6M0,9.B.178.1.4,Unknown ,,,
Q55JG4,9.B.178.1.5,Unknown ,,,
Q55JG4,9.B.178.1.6,Unknown ,,,
L8H5H7,9.B.178.1.7,Unknown ,,,
D2UZ68,9.B.178.1.8,Unknown ,,,
Q9KXK6,9.B.179.1.1,Unknown ,,,
D1AF56,9.B.179.1.2,Unknown ,,,
E7SBK5,9.B.179.1.3,Unknown ,,,
A8LAW1,9.B.179.1.4,Unknown ,,,
H8E4X1,9.B.18.1.2,Unknown ,,,
917585193,9.B.18.1.3,Unknown ,,,
Q6MMD5,9.B.18.2.1,Unknown ,,,
Q9Y7Z5,9.B.180.1.1,Unknown ,,,
L8HG91,9.B.180.1.2,Unknown ,,,
P57088,9.B.180.1.3,Unknown ,,,
Q03CJ3,9.B.182.1.1,Unknown ,,,
W9ANA0,9.B.182.1.2,Unknown ,,,
G0UI57,9.B.182.1.3,Unknown ,,,
K0ACJ7,9.B.182.1.4,Unknown ,,,
F5WWB5,9.B.182.1.5,Unknown ,,,
R8RPP1,9.B.182.1.6,Unknown ,,,
K0N7U5,9.B.182.1.7,Unknown ,,,
W1UBV2,9.B.183.1.1,Unknown ,,,
A6MF01,9.B.183.1.2,Unknown ,,,
Q4K041,9.B.183.1.3,Unknown ,,,
U3GK36,9.B.183.1.4,Unknown ,,,
A5G608,9.B.183.1.5,Unknown ,,,
Q8GP42,9.B.183.1.6,Unknown ,,,
E0NTF2,9.B.183.1.7,Unknown ,,,
D1PQ73,9.B.183.1.8,Unknown ,,,
P71056,9.B.183.1.9,Unknown ,,,
G8QVJ4,9.B.184.1.6,Unknown ,,,
E9S1B6,9.B.184.1.7,Unknown ,,,
C5CCA2,9.B.185.1.6,Unknown ,,,
D1CEH0,9.B.185.1.7,Unknown ,,,
P37665,9.B.186.1.1,Unknown ,,,
K1GHE1,9.B.186.1.2,Unknown ,,,
D5ERW9,9.B.186.1.3,Unknown ,,,
Q6MPH1,9.B.186.1.4,Unknown ,,,
O96287,9.B.187.1.1,Unknown ,,,
Q13445,9.B.188.1.1,Unknown ,,,
Q15363,9.B.188.1.2,Unknown ,,,
Q9Y3Q3,9.B.188.1.3,Unknown ,,,
Q8IZ57,9.B.189.1.1,Unknown ,,,
Q9GZP1,9.B.189.1.2,Unknown ,,,
O96128,9.B.19.1.1,Unknown ,,,
Q8MNY4,9.B.19.1.2,Unknown ,,,
K6UQV1,9.B.19.1.3,Unknown ,,,
A5KC26,9.B.19.1.4,Unknown ,,,
E4T2S9,9.B.190.1.1,Unknown ,,,
H1XVN5,9.B.190.1.2,Unknown ,,,
Q1IUH5,9.B.190.1.3,Unknown ,,,
Q2GNP2,9.B.191.1.1,Unknown ,,,
Q8T927,9.B.191.1.2,Unknown ,,,
W4H089,9.B.191.1.3,Unknown ,,,
B9PY84,9.B.191.1.4,Unknown ,,,
P24390,9.B.191.1.5,Unknown ,,,
C5L0W3,9.B.191.1.6,Unknown ,,,
M7SWU9,9.B.191.1.7,Unknown ,,,
P39210,9.B.192.1.1,Unknown ,,,
Q06563,9.B.192.1.2,Unknown ,,,
Q9NR77,9.B.192.1.3,Unknown ,,,
S9RRC9,9.B.193.1.1,Unknown ,,,
I3XGY5,9.B.193.1.2,Unknown ,,,
A1YZZ5,9.B.194.1.1,Unknown ,,,
a1yzz6,9.B.194.1.1,Unknown ,,,
j3smn5,9.B.195.1.1,Unknown ,,,
j3uik0,9.B.195.1.1,Unknown ,,,
K4JSC3,9.B.195.1.2,Unknown ,,,
K4K675,9.B.195.1.2,Unknown ,,,
P93766,9.B.197.1.1,Unknown ,,,
P38851,9.B.198.1.1,Unknown ,,,
P38717,9.B.198.1.2,Unknown ,,,
C9SP96,9.B.198.1.3,Unknown ,,,
U9SI45,9.B.198.1.4,Unknown ,,,
S2IYZ3,9.B.198.1.5,Unknown ,,,
Q06681,9.B.198.2.1,Unknown ,,,
P38800,9.B.198.2.2,Unknown ,,,
P43560,9.B.198.2.3,Unknown ,,,
Q08001,9.B.198.2.4,Unknown ,,,
Q3KR37,9.B.198.2.5,Unknown ,,,
O95807,9.B.199.1.1,Unknown ,,,
P56557,9.B.199.1.2,Unknown ,,,
B7FGM3,9.B.199.1.3,Unknown ,,,
A1CM58,9.B.199.1.4,Unknown ,,,
O43073,9.B.199.1.5,Unknown ,,,
A4HHU9,9.B.199.1.6,Unknown ,,,
L1JGY1,9.B.199.1.8,Unknown ,,,
F8KZQ2,9.B.2.1.1,Unknown ,,,
D1R570,9.B.2.1.1,Unknown ,,,
Q99Z60,9.B.2.1.10,Unknown ,,,
L1IJB1,9.B.2.1.11,Unknown ,,,
A1U2M7,9.B.2.1.12,Unknown ,,,
M2Y846,9.B.2.1.13,Unknown ,,,
Q1IPL5,9.B.2.1.14,Unknown ,,,
M2X6B9,9.B.2.1.15,Unknown ,,,
Q8DV46,9.B.2.1.16,Unknown ,,,
A8JDF8,9.B.2.1.17,Unknown ,,,
C7T7I3,9.B.2.1.18,Unknown ,,,
F4DIL5,9.B.2.1.2,Unknown ,,,
Q3KMA8,9.B.2.1.3,Unknown ,,,
O26730,9.B.2.1.4,Unknown ,,,
L1NER1,9.B.2.1.5,Unknown ,,,
B0C1B4,9.B.2.1.6,Unknown ,,,
L9XEM0,9.B.2.1.7,Unknown ,,,
F9DWD5,9.B.2.1.8,Unknown ,,,
Q93GK6,9.B.2.1.9,Unknown ,,,
M2XV39,9.B.2.2.1,Unknown ,,,
W0EAY6,9.B.2.3.1,Unknown ,,,
E8N2T6,9.B.2.3.2,Unknown ,,,
G0GRM4,9.B.2.4.1,Unknown ,,,
B5FEK7,9.B.2.4.2,Unknown ,,,
K4IJR8,9.B.2.4.3,Unknown ,,,
S2WD99,9.B.2.5.1,Unknown ,,,
G4Q628,9.B.2.5.2,Unknown ,,,
B4TU87,9.B.2.5.3,Unknown ,,,
D4KGM0,9.B.2.5.4,Unknown ,,,
E8WPU1,9.B.2.6.1,Unknown ,,,
E1YEB6,9.B.2.6.2,Unknown ,,,
A7HPP3,9.B.2.6.3,Unknown ,,,
F6DCL6,9.B.2.6.4,Unknown ,,,
J3HNC8,9.B.2.6.5,Unknown ,,,
G0H4U3,9.B.2.6.6,Unknown ,,,
W6VVQ0,9.B.2.6.7,Unknown ,,,
M9R7D9,9.B.2.7.1,Unknown ,,,
Q55026,9.B.20.2.1,Unknown ,,,
Q9HPQ3,9.B.20.3.1,Unknown ,,,
A1K643,9.B.20.3.3,Unknown ,,,
Q6MNC6,9.B.20.3.4,Unknown ,,,
Q5JRV8,9.B.200.1.1,Unknown ,,,
Q8WV15,9.B.200.1.2,Unknown ,,,
R7UE86,9.B.200.1.3,Unknown ,,,
Q6ZVK1,9.B.201.1.1,Unknown ,,,
Q7Z7N9,9.B.201.1.2,Unknown ,,,
E5S213,9.B.201.1.3,Unknown ,,,
V4BB02,9.B.201.1.4,Unknown ,,,
D3DVS1,9.B.202.1.1,Unknown ,,,
Q54Z03,9.B.202.1.2,Unknown ,,,
Q9NVV5,9.B.203.1.1,Unknown ,,,
W6UES1,9.B.203.1.2,Unknown ,,,
C5GC38,9.B.203.1.3,Unknown ,,,
Q86X19,9.B.204.1.1,Unknown ,,,
Q8N511,9.B.206.1.1,Unknown ,,,
Q8SXS0,9.B.206.1.2,Unknown ,,,
